s.no,helpfulVoteCount,productASIN,rating,reviewID,reviewPosition,reviewTitle,reviewURL,verifiedPurchase,sentiment_score,at,content_clean,text_length
7156,0,B0D8Y31CHN,5.0,R692E0YQG7632,5,Comfortable but Dressy,https://www.amazon.com/review/R692E0YQG7632,True,0.2981481481481481,2025-01-06,"i love this shirt. its comfortable and well made. the fit was as expected, the fabric is a nice quality, it washes up beautifully with a hang dry no iron needed. it can be dressed up or down depending on what you pair with it. slacksskirt for the office or jeans for a nice casual outing. i bought it in 3 colors",62
7157,0,B0CLQXF321,5.0,R1Z7HXKFYY0WSF,1,A Touch of Style for an Everyday Shirt,https://www.amazon.com/review/R1Z7HXKFYY0WSF,True,0.42,2025-03-04,"very classy and comfortable. the top fit great. i am 56, weigh 190lbs and bought an xl. my arms tend to run big but it fit them nice. the hem fit me at my hips. the textured material adds a nice touch.",42
7158,4,B0CLQXF321,4.0,RYGODAWNNWLPC,2,Very nice and flattering,https://www.amazon.com/review/RYGODAWNNWLPC,True,0.5499999999999999,2025-01-05,"good quality, nice color , good fabric, true to size , comfortable and flattering",14
7159,9,B0CLQXF321,5.0,R6TQTCFI57E7Z,3,Very flattering and long enough to wear with leggings!!!!,https://www.amazon.com/review/R6TQTCFI57E7Z,True,0.1218452380952381,2024-12-31,"i absolutely love this blouse - i bought it in 6 other printscolors!! it is soooo flattering. it doesnt look like a tent when you put it on! it is long enough to cover my hind end, while wearing leggings, but not too long! its perfect. the sleeves are super comfortable!! i noticed the solid color material is different than the printed material or at least fit differently. the printed material fit better as a large. the material was a little bit more stretchier. the large, solid color was a little bit tighter through the chest, but still doable in the same size. buy it - you will not be disappointed!!!",111
7160,7,B0CLQXF321,3.0,RS73TN7O2RTKG,4,Soft material,https://www.amazon.com/review/RS73TN7O2RTKG,True,0.4277777777777778,2024-08-04,"the colors in this top are very muted. the background is a grayish color. no bright color at all. i wear it but not as much because of the colors. it doesn't look like a spring or summer top. other than that, the material in this top was soft and nice. the fit was true to size and i like the elbow sleeve.",63
7161,2,B0CLQXF321,5.0,R1OT0SGYIHAYBF,5,Pretty flutter sleeve too,https://www.amazon.com/review/R1OT0SGYIHAYBF,True,0.5499999999999999,2025-02-07,"nice fabric not see thru and nice weight to fabric, flutter sleeves are a nice length, very comfortable to wear.",20
7162,0,B0CLQXF321,5.0,R32B52FTON36Q2,6,Pretty Black Top,https://www.amazon.com/review/R32B52FTON36Q2,True,0.45,2025-03-04,"love the top. fits well, pretty sleeves and nice material.",10
7163,0,B0CLQXF321,4.0,R3282THMV1WO4J,7,HAPPY person,https://www.amazon.com/review/R3282THMV1WO4J,True,0.35,2025-02-14,the material was thinner than expected. but still liked the look of the top. fit was great..i ordered med.and i am a 36 bust. like the top very much.,29
7164,0,B0CLQXF321,5.0,R2D2LM6PQZZ2YZ,8,A Very Nice Top,https://www.amazon.com/review/R2D2LM6PQZZ2YZ,True,0.5222222222222223,2025-02-15,"this top fits perfectly, which is something i can't always say about purchasing online. i wear a 2xl and the fit is perfect, and even though i haven't worn it during the intense summer heat, i think the lightness of the fabric will make it comfortable. very happy with my purchase and ordered two more in different colors.",58
7165,0,B0CLQXF321,4.0,R36UU1AR6218OG,9,Sleeves curl,https://www.amazon.com/review/R36UU1AR6218OG,True,-0.15,2025-03-06,overall i like this shirt. my only negative is that the sleeves tend to curl up on the edges.,19
7166,0,B0CLQXF321,4.0,RGZEC466P64EQ,10,Nice style,https://www.amazon.com/review/RGZEC466P64EQ,True,-0.6,2025-02-26,"not crazy about the material, but the style is flattering. wish this was a more breathable fabric.",17
7167,3,B0DNJPR74Y,5.0,R2I0WG2ZO624E5,1,very pretty,https://www.amazon.com/review/R2I0WG2ZO624E5,True,0.2839285714285714,2025-03-02,this top is very soft and i loved the material. it washes nicely and did not shrink. i like the way the material just flows over you and is not tight in the stomach area. colors are beautiful. you really can't go wrong no matter which print you choose i have ordered two already and for the price will be ordering more.,62
7168,0,B0DNJPR74Y,5.0,R3FZBTABLK5GSQ,2,The Best Top So Far,https://www.amazon.com/review/R3FZBTABLK5GSQ,True,0.4349206349206349,2025-02-23,this top is so smart looking and stylish.looks great with my darker color blue jeans.even better is the oh so soft and comfortable material.medium fits perfect.,26
7169,0,B0DNJPR74Y,4.0,R3M6JBWDG9R5T8,3,Nice fabric,https://www.amazon.com/review/R3M6JBWDG9R5T8,True,0.3303571428571428,2025-02-19,very cute top but i like my tops a little longer. returned it and reordered the next size up and it fits well. nice fabric.,25
7170,0,B0DNJPR74Y,5.0,R2V4G9AMD15LYN,4,Comfortable & Style!,https://www.amazon.com/review/R2V4G9AMD15LYN,True,0.45,2025-03-07,"love it! color is just as it appears, and fit is perfect!deb",12
7171,5,B0DNJPR74Y,5.0,R1MN8NM80RQ8XO,5,Classy blouse!,https://www.amazon.com/review/R1MN8NM80RQ8XO,True,0.1515151515151515,2025-02-22,classy blouse. theyre perfect for casual outing with jeans all year around. im 52 and weigh 222. my bust size is 42 d. i ordered the 2x and it fits perfect. i would recommend washing on delicate cycle in cold water with delicate woolite and air dry with no heat or hang dry. perfect addition to my wardrobe.,58
7172,3,B0DNJPR74Y,3.0,R9ZOQNLD8BBPG,6,Bust and shoulders too small,https://www.amazon.com/review/R9ZOQNLD8BBPG,True,0.2840136054421768,2025-01-17,"cure top. went by size chart and previous reviews. shoulders and bust too tight. body however fit perfectly. i fear if i order a l, instead of m i am returning, the body will be too tent like making this 68 year old look pregnant! returning",46
7173,0,B0DNJPR74Y,5.0,R2A15AMTNVC6TC,7,Bj,https://www.amazon.com/review/R2A15AMTNVC6TC,True,0.44,2025-03-04,top was just what i expected. great fit and nice material,11
7174,0,B0DNJPR74Y,1.0,R351PQCK2QY4BK,8,Not what I expected,https://www.amazon.com/review/R351PQCK2QY4BK,True,-0.25,2025-03-08,items runs small and material is clingy,7
7175,2,B0DNJPR74Y,4.0,R2KDTWYMYMEJWR,9,Stylish,https://www.amazon.com/review/R2KDTWYMYMEJWR,True,0.35,2025-02-18,this top was really cute. i did return it because the color wasnt orange and blue plaid as in the description. it was more of a rust. i loved the style and fit. will order a different color.,38
7176,0,B0DNJPR74Y,4.0,RSUV8NE614WJI,10,Comfortable,https://www.amazon.com/review/RSUV8NE614WJI,True,0.6000000000000001,2025-03-08,"great fit. nice fabric, very lightweight.",6
7177,3,B0DK5J19P7,5.0,R98YUA6493TI3,1,Nice looking and comfortable,https://www.amazon.com/review/R98YUA6493TI3,True,0.3693181818181817,2025-02-09,"this top caught my eye because of the unusual neckline. i wasn't sure how it would work out, but it looks nice the minute i tried this on, my husband said ooh, that looks great!. the shirt is comfortable and fits well. the arms fit a little closer than i prefer, but that's because i usually wear things baggy - it looks good.",63
7178,0,B0DK5J19P7,5.0,R34T3STQSXHSD,2,good value,https://www.amazon.com/review/R34T3STQSXHSD,True,0.2125,2025-03-03,"nice color, soft comforatable fabric, size accurate does not run small.",11
7179,0,B0DK5J19P7,4.0,R3CHDYGT3D38QQ,3,Pleasantly surprised,https://www.amazon.com/review/R3CHDYGT3D38QQ,True,0.5,2025-01-09,"i wasnt sure what to expect but im very happy. the fit is great and it feels like descent quality , especially for the price!",25
7180,0,B0DK5J19P7,5.0,R153IDBL6OFU8M,4,"Nice, casual shirt",https://www.amazon.com/review/R153IDBL6OFU8M,True,0.4,2025-03-06,"a go to shirt in my closet. fits nice, not clingy and fits true to size. i love the green color, a true forest green-i would call it. great shirt for 45-60 degree sunny days.",35
7181,0,B0DK5J19P7,5.0,R3PXX8OAGV5370,5,Very Comfortable,https://www.amazon.com/review/R3PXX8OAGV5370,True,0.3083333333333333,2025-02-15,the material is very soft and i liked the color. looks good with jeans and black pants.,17
7182,0,B0DK5J19P7,5.0,R1BQB24Q85R3U2,6,Good comfortable stylish top!,https://www.amazon.com/review/R1BQB24Q85R3U2,True,0.2624999999999999,2025-02-27,this is exactly what i hoped it would be. love the front v neck. great for business casual.,18
7183,0,B0DK5J19P7,4.0,R1ME7LDO860U4X,7,Quality,https://www.amazon.com/review/R1ME7LDO860U4X,True,0.6,2025-02-08,nice for the price,4
7184,3,B0BXT8TFGS,5.0,R2DZOOP1L8SBWC,1,Lays nicely,https://www.amazon.com/review/R2DZOOP1L8SBWC,True,0.4875,2025-02-03,"nice fit, soft fabric, lays nicely, and comes to a good spot on my hips. i ordered the pink and its a nice shade and will work perfectly for my upcoming cruise.",32
7185,0,B0BXT8TFGS,5.0,R11DM28C13T7DH,2,Good quality,https://www.amazon.com/review/R11DM28C13T7DH,True,0.25,2025-03-07,"so pretty, shirt is exactly as described, fit is true to size..would definitely order another one.",16
7186,14,B0BXT8TFGS,4.0,R2CD8NTIA7VYNA,3,"Cute, comfy, sized correctly, mediocre quality",https://www.amazon.com/review/R2CD8NTIA7VYNA,True,0.0823612285150746,2024-07-06,"i'm 5'5 and 115 lbs and the small fits with plenty of room. it's very loose and flowy, which is the style so i don't mind it being slightly oversized. the material is nice - soft and thin without being too thin. great for summer, i've been wearing it a lot and have gotten compliments. the only thing i don't like is the stitching is pretty low quality. instead of correctly finishing a line of stitching, the stitching just goes right off the edge of the fabric, leaving threads everywhere. i had to trim the threads off every single seam see pic - all seams were just like that and i think it's a matter of time before the stitching starts pulling out since it isn't sewn off correctly at the ends.",132
7187,2,B0BXT8TFGS,5.0,R33BPG1U0ZM3A8,4,Effortlessly Stylish and Comfortable for Summer!,https://www.amazon.com/review/R33BPG1U0ZM3A8,True,0.366650641025641,2024-10-21,"this cap sleeve lace trim top is perfect for a casual yet elegant summer look. the lightweight fabric feels great, and the loose fit keeps it airy and comfortable, especially on warmer days.the v-neck design with lace trim adds a beautiful, feminine touch that elevates the style. it's versatile enough to dress up with a skirt or down with jeans for a relaxed day out.overall, this top is a fantastic blend of comfort and chic, making it a go-to for summer outfits. highly recommend for an easy, stylish wardrobe upgrade!",90
7188,0,B0BXT8TFGS,5.0,R2KT9J56FXCEZJ,5,Cute,https://www.amazon.com/review/R2KT9J56FXCEZJ,True,0.275,2025-02-07,such a cute top. i bought it in several colors and it is my go to in the summer when i want to look more out together. it can be dressed up or down and is very soft material.,39
7189,9,B0BXT8TFGS,3.0,R2BT2OU9O4D8HM,6,More like cotton material and way too big,https://www.amazon.com/review/R2BT2OU9O4D8HM,True,0.1321874999999999,2023-09-12,"i went based on the size chart in the photos and what others in reviews were saying. i purchased a medium in white. upon receiving it, the material is more cotton feel than polyester and it is quite see through due to thinness or the material. the softness of the fabric is nice, but now knowing how see through white and very pale colors are, i might need to reorder a darker color so i dont have to wear an undershirt when wearing this to work. i am someone who is 54, weighs 150lbs, with chest size 34ddd, waist at 31, and hips at 37. when i tried the shirt on, it was way too big like two sizes too big. this shirt is not meant to look baggy but fit to your body, and it was not clinging to my curves. i am not sure if ordering a small will be enough to fit me the way the shirt should and there is no option for an x-small size. the design looks like it can be flattering if it fits to the size of the body and its shape correctly. just warning, if you are going based on the size chart in the photo, do choose a size smaller than your measurements. it may not even be enough to fit the way it should, but that depends on your bodys size and shape.",234
7190,0,B0BXT8TFGS,5.0,R3J2U0YI08EJ66,7,Very pretty,https://www.amazon.com/review/R3J2U0YI08EJ66,True,0.1833333333333333,2025-02-26,very pretty and fit well as expected,7
7191,0,B0BXT8TFGS,4.0,R3QL7JBG1P02NO,8,Cute shirt,https://www.amazon.com/review/R3QL7JBG1P02NO,True,0.4666666666666666,2025-01-26,this is a very cute shirt. very comfortable material. it's not very shape flattering but very cute.,17
7192,0,B0BXT8TFGS,4.0,R17DUPREZYKQF2,9,Not what I was expecting,https://www.amazon.com/review/R17DUPREZYKQF2,True,0.36,2025-02-27,i gave four stars because the color is very pretty and so is the neckline. i just didnt expect it to be a stretchy material that honestly isnt very flattering unless you have an amazing body shape. and the sleeves are almost sleeveless as opposed to true short sleeves.,49
7193,0,B0BXT8TFGS,4.0,R2NV95D9W94MC4,10,Pretty shirt,https://www.amazon.com/review/R2NV95D9W94MC4,True,0.3,2025-03-05,"very pretty shirt, runs true to size. i ended up ordering the watermelon instead because i felt this color washed me out a bit. but i like the style and the neckline detail.",33
7194,5,B0DK4ZXB1V,5.0,R3IRN5ZQIXOIUP,1,"Soft, comfortable, flirty and versatile.",https://www.amazon.com/review/R3IRN5ZQIXOIUP,True,0.1814393939393938,2025-03-01,"i've worn about once a week for several months. this top with its flirty, feminine sleeves and tailored neckline has become one of favorite because it looks as good paired with jeans, casual pants, or a pencil skirt.for reference, i ordered an xxl. i am 5'2 tall with 45 bust, 40 waist, and 50 hips. the top is almost tunic length on me. i like to wear it tucked in and blouse over my new santing brand black 19 golf skirt that is a-line with a slight flare at back hip.the fabric is not thin. it is a comfortable weight. the stitching is good quality with secure threads and even stitching. the color has not faded this top has been machine washed and dried a dozen times without any drop in quality.this is a value-priced winner.",136
7195,0,B0DK4ZXB1V,5.0,R270H7IVK4W5X1,2,Far exceeded my expectations,https://www.amazon.com/review/R270H7IVK4W5X1,True,0.6375000000000001,2025-03-02,"the top was beautiful. great color, fabric weight and fit.",10
7196,2,B0DK4ZXB1V,4.0,R3TXNMU5AKGXG7,3,Love this shirt,https://www.amazon.com/review/R3TXNMU5AKGXG7,True,0.6666666666666666,2025-01-07,i got this shirt to wear with jeans.this shirt is a great to wear with jeans and boots. fits great.,20
7197,0,B0DK4ZXB1V,5.0,R29ZLDK6HQKYWC,4,Fantastic top,https://www.amazon.com/review/R29ZLDK6HQKYWC,True,0.2928571428571428,2025-02-12,this is soft t-shirt material. i like the longer flutter sleeves as compared to others that are cap sleeves. the v-neck is not to deep and the overall fit is great. fits true to size.,35
7198,0,B0DK4ZXB1V,3.0,RNSOWPODB617H,5,ran small -,https://www.amazon.com/review/RNSOWPODB617H,False,0.0166666666666666,2025-01-20,ran small - too snug not worth sending back.,9
7199,0,B0DK4ZXB1V,5.0,R22TC8NOY723VL,6,Such cute sleeves!,https://www.amazon.com/review/R22TC8NOY723VL,False,0.14625,2025-02-16,"this is a cute shirt. i especially like the detail on the sleeves. it gives it a little extra zing compared to a regular t-shirt. the material is soft, the v isn't too low, and my normal size fits well. the material is on the thinner side, so it's a bit see-through. i like wearing this with a cute pair of jeans. then i can wear whatever color accessories i feel like throwing on.",74
7200,2,B0DK4ZXB1V,5.0,R104Q620C14195,7,Soft and Cute,https://www.amazon.com/review/R104Q620C14195,False,0.5888888888888889,2025-01-19,this is a wonderfully soft material with the perfect amount of stretch. the color is gorgeous and just as pictured and it isn't see through. i love the bit of flair the ruffled sleeve gives. it makes this top interesting without being over the top. the length in the torso is perfect and the cut is flattering. i love that you can dress it up or down and wear it for a variety of occasions and settings.,77
7201,0,B0DK4ZXB1V,4.0,RP396VVT1KQL8,8,True to size,https://www.amazon.com/review/RP396VVT1KQL8,False,0.5,2025-01-24,very nice fit and quality. follow the size chart to order,11
7202,0,B0DK4ZXB1V,1.0,R1WOIMA0FDOFKH,9,Not as cute as pictured,https://www.amazon.com/review/R1WOIMA0FDOFKH,True,-0.075,2025-02-19,sleeves are way too poofy just not a flattering fit. unfortunately didnt return in time so now im stuck with it. cant even wear under a sweater due to the poofy sleeves.,32
7203,2,B0DK4ZXB1V,4.0,R211HXK3WSK3IR,10,Pretty and fits well,https://www.amazon.com/review/R211HXK3WSK3IR,False,0.2225833333333334,2024-12-25,"this shirt is a nice soft fabric. it fits well, is flattering particularly around the neckline, and is ok quality. i really like the sleeves. they are a nice design touch that dresses the shirt up a little and makes it fun.i am a little disappointed in the color. i expected it to be more maroon wine than red based on the pics, and think i would have liked it a bit more if it was that deeper and richer winter color. don't get me wrong. this color is absolutely beautiful and compliments my skin tone nicely. but it doesn't work quite with the outfit i had in mind when i ordered it.still very happy with it and highly recommend. it is a good value and will be money well spent.",131
7204,5,B0BFCZSBTG,5.0,RLK7JVSGIXFAE,1,Great Shirt will order more,https://www.amazon.com/review/RLK7JVSGIXFAE,True,0.4387755102040816,2025-01-28,i am very pleased with this purchase. this is a very versatile shirt that can be worn to dress up or with jeans. it is wrinkle resistant and not too thin.the sleeves are flowy and elastic and not too tight. and the ruffled cuffs are so cute!v neck isnt too low.the length is perfect! covers the front and back but not too long. perfect for me and a great value!i want to order more colors,75
7205,0,B0BFCZSBTG,5.0,R13QDLTX69MFB8,2,Perfect top for any occasion,https://www.amazon.com/review/R13QDLTX69MFB8,True,0.4472298534798534,2025-02-18,"perfect top for every occasion, these tops are amazing the fabric is flowy and not too tight yet not too loose, the style is easy to dress up or down this will be great for spring, summer and fall i will def order more",44
7207,4,B088CTB3KC,5.0,R1Z4RC2WAPH91I,1,Beautiful Shirt As Pictured,https://www.amazon.com/review/R1Z4RC2WAPH91I,True,0.43125,2025-01-19,i love this t-shirt. the color is exactly like the picture. very light weight and nice to wear. not see through at all. very soft and comfortable. accurate sizing. im happy with my purchase,34
7208,0,B088CTB3KC,5.0,R11A7WJVFX67FX,2,Striped shirt,https://www.amazon.com/review/R11A7WJVFX67FX,True,0.2125,2025-03-05,"fits long, but comfortable and soft.",6
7209,0,B088CTB3KC,4.0,R3CI7DF7RULRHR,3,Cute and Versatile,https://www.amazon.com/review/R3CI7DF7RULRHR,True,0.1788359788359788,2025-02-26,"i purchased this xl top specifically for my dance class to wear with leggings. it is a stretchy, light weight material, not too sheer, just right. i got the white with black stripes on the sleeves. i am 5'7 and weigh 180 pounds and i like the length and fit. i've got a big booty and it covers nicely. appears this top can be worn casual or dressed up. i got it for a reasonable price. the white with black strips on the sleeves has a classic look and is versatile as it can be paired with lots of other colors. no sure this top would look as well wearing a skirt, but definitely shorts and jeans.",117
7210,2,B088CTB3KC,5.0,R12I4FCYFS57NJ,4,Cute,https://www.amazon.com/review/R12I4FCYFS57NJ,True,0.3214285714285714,2025-02-08,"soft fabric and good fit. i'm 5'5 and about 145 with a 36c chest. medium fit good. not tight, but not overly baggy either. shirt is a bit long, but that's ok for me.",34
7211,0,B088CTB3KC,3.0,R3HVIVWUN7J64M,5,You get what you pay for.,https://www.amazon.com/review/R3HVIVWUN7J64M,True,0.15,2025-02-15,cute shirt. true to size. material is see-through thin.,9
7212,0,B088CTB3KC,5.0,R2BW26FIGSDG4M,6,Wife loves!,https://www.amazon.com/review/R2BW26FIGSDG4M,True,0.5666666666666668,2025-03-07,my wife loves this shirt looks great in it. very comfortable too!,12
7213,0,B088CTB3KC,5.0,R3DN3HM5KHNC2R,7,Size down,https://www.amazon.com/review/R3DN3HM5KHNC2R,True,0.3307539682539683,2025-01-30,"absolutely love this shirt, the material seems very nice. color was very great but the size was a little big. i usually wear a xl shirt but large would have been way better. other than size it's a great shirt. size down",42
7214,0,B088CTB3KC,5.0,R2G79CLG0MD88I,8,"Good quality, great value, nice look!",https://www.amazon.com/review/R2G79CLG0MD88I,True,0.65,2025-03-06,"love the product! good quality, great value, nice look!",9
7215,9,B088CTB3KC,4.0,RXNFA42MEFMTO,9,I like it but....,https://www.amazon.com/review/RXNFA42MEFMTO,True,0.0531114718614718,2024-12-28,"i do like this shirt and i'm keeping it. i'll probably buy another in a different color. but... this yellow is see through. ehhh if it were a little thicker or different fabric that is not see through, i'd give it 5 stars. when i say see through, i mean you can see my black bra, black pants and the shirt tag. still not a deal breaker for me. i will wear a beige bra next time.so this is a medium shirt. i'm 5'6 about 158 and 36b bra size. it's snug'ish but stretches and is very soft. at this weight and height, maybe i should have ordered a large. i could stretch this out by placing it over the back of a chair. it feels stretchable. i plan to lose about 20 pounds this year and i think the medium will fit better. i like the colors and the quality. i think it's cute and a little different. but definitely wear a beige bra. if you weigh my weight you can stretch this out or maybe try a size larger. it's still a really cute, unique shirt. so soft.",190
7216,0,B088CTB3KC,4.0,R3G7YOYHBW73G0,10,Pleasant surprise,https://www.amazon.com/review/R3G7YOYHBW73G0,True,0.425925925925926,2025-02-25,"i just bought this because i thought it was cute and for the price i was willing to take the chance. but i was really pleasantly surprised because this is a pretty nice, fairly good quality item. it washed well and didnt stretch out. it looks super cute with jeans. i liked it!",53
7217,2,B0C2C66MDB,5.0,R1WNDXH8DTDIS6,1,Really nice shirt,https://www.amazon.com/review/R1WNDXH8DTDIS6,True,0.3722222222222222,2025-03-05,"i'm 5'6 200lbs i got this shirt in a xl, very nice color and good material made well, fits perfectly, nice and softi defiantly recommend this item. i will be handwashing and drying these my last batch of shirt after a few washesall got fuzzballs so i'm going to see if handwashing and dry will keep them from getting those.",60
7218,0,B0C2C66MDB,5.0,R1T34NGTTQXUAY,2,Comfortable top!,https://www.amazon.com/review/R1T34NGTTQXUAY,True,0.3666666666666667,2025-03-01,"ive purchased two of these tops and they fit well and are comfortable. theres a bit of stretchiness in the material, which i like. washes well. i hang to dry. cant beat the price and they look nice!",38
7219,0,B0C2C66MDB,4.0,RTYA74JCGBPF,3,Pretty,https://www.amazon.com/review/RTYA74JCGBPF,True,0.2184523809523809,2025-02-15,this top is pretty and i really like the feel of the material. it fits fine except its a little long.,21
7220,0,B0C2C66MDB,5.0,R2RJAL1JHL2XJT,4,Love it!,https://www.amazon.com/review/R2RJAL1JHL2XJT,True,0.3321428571428572,2025-03-06,"love it so much i bought a second one! very flattering fit, long through the torso but not tunic length. i wanted something light and breathable for spring and summer, and this is perfect. colors are so pretty. very well made. i bought a large and i am a size 12. it fit beautifully without being too tight. very flattering.",60
7221,0,B0C2C66MDB,5.0,RTJT49H12OI2Z,5,Beautiful top,https://www.amazon.com/review/RTJT49H12OI2Z,True,0.2142857142857142,2025-03-05,"wow i was pleasantly surprised by the pattern, fit and soft fabric! i liked it so much i ordered another one in a different pattern.",25
7223,21,B0D585X1QC,5.0,R2ZUEG05C4UBSV,1,Love it! Crazy cute!! ❤️,https://www.amazon.com/review/R2ZUEG05C4UBSV,True,0.0331043956043956,2024-12-23,"i just received this about an hour ago and am rushing to write this review. i am crazy about this sweater. i ordered it in medium. i'm 5'6, maybe 159. it is not snug snug nor is it baggy on me. i would not order a size larger unless you want a baggy fit. i think it fits perfectly. this is the second random clothes product i've ordered from dokotoo that i am crazy about. i ordered a black and white sherpa jacket that exceeded my expectations. same is true with this sweater. it's soft and the material is just right. i'm in florida so this is suitable with a jacket or coat if it ever got cold. it's thin, not thick for winter. i think it is flattering. i do like the interesting odd brown buttons near my wrist. it makes it look unique. this sweater is super cute. i'm saving dokotoo under my favorites. i may buy another one in a different color. this is equivalent to the quality of a sweater from target or walmart. i think it was worth the price. i'll order more from these folks.",191
7224,0,B0D585X1QC,5.0,R13SQ4TC3KC88X,2,It good quality color beautiful,https://www.amazon.com/review/R13SQ4TC3KC88X,True,0.2422619047619047,2025-03-03,love this too had it for months now. it hold up when washed and dry in dyer. color as described. fix good it to me run a little big so be careful on your size. it comfort and beautiful.,39
7225,0,B0D585X1QC,4.0,R1Y8VRAPLG6S6C,3,Great product,https://www.amazon.com/review/R1Y8VRAPLG6S6C,True,0.5666666666666665,2025-03-02,really liked this shirt good quality and fit.,8
7226,0,B0D585X1QC,5.0,R2FE9NEQ6RENXO,4,Quality,https://www.amazon.com/review/R2FE9NEQ6RENXO,True,0.4428571428571429,2025-02-17,this is a really pretty shirt. material is soft and warm! it fit really nice can be dressed up or down depending on where youre going. size true to guide and great price!,33
7227,0,B0D585X1QC,3.0,R3BC9GMVRDADEQ,5,Super cute/Not true to size,https://www.amazon.com/review/R3BC9GMVRDADEQ,True,0.1962962962962963,2025-02-20,"super cute but it was not the draped, cozy, relaxed shirt that was depicted in the images. in my size, it was just too snug, and the sleeves were barely long enough. im trying to see if i can give it away before having to return it and i am reordering it a size larger. so, super cute, but not true to size.",63
7228,0,B0D585X1QC,5.0,RB55HNKSGVS0B,6,Love this top!,https://www.amazon.com/review/RB55HNKSGVS0B,True,0.5666666666666668,2025-03-02,fits great and i receive many compliments on this top. perfect thickness - and i really like the neckline. color is as pictured.,23
7229,0,B0D585X1QC,5.0,RXN1P546RE3C,7,Perfect Fit,https://www.amazon.com/review/RXN1P546RE3C,True,0.36,2025-02-17,"this shirt is really comfortable, great quality, and true to size. this being my first purchase from dokotoo, makes me a big fan of the brand.",26
7230,0,B0D585X1QC,5.0,R2HBKPSXGXMCGS,8,Love it!,https://www.amazon.com/review/R2HBKPSXGXMCGS,True,0.4664285714285714,2025-01-30,"i hesitated to buy this shirt because it was so cheap that i thought it would look cheap but i have had good experiences with dokotoo so i tried it. im so glad i did. i am 57 and weigh 145lbs. i bought a size large, the recommended size, and the fit was perfect. i have long arms and the sleeve length was also perfect. the material is very soft and you cannot see through it. i would recommend.",79
7231,0,B0D585X1QC,5.0,R35AWM6DSF23YA,9,Gave to MOM she loved it,https://www.amazon.com/review/R35AWM6DSF23YA,True,0.7,2025-02-24,"i bought it for myself, i did not like it at all. mom saw it and she loved it. i gave it to her. i guess it is just a matter of taste.",33
7232,0,B0D585X1QC,5.0,RFKRZI0DQOGTE,10,Great Shirt,https://www.amazon.com/review/RFKRZI0DQOGTE,True,0.5,2025-03-02,loves it!,2
7233,3,B0CP3MWJVH,5.0,R1M4FNLMQGBTH3,1,Well constructed and fits perfectly,https://www.amazon.com/review/R1M4FNLMQGBTH3,True,0.3854166666666667,2025-02-23,"nice quality, comfortable shirt. the bottom fits nicely without just hanging and having no shape. i love the elastic around the sleeves too. it gives the shirt a little dressier look.",31
7234,4,B0CP3MWJVH,5.0,R38P6D4EL31FJ5,2,Striking Purple color is soft and comfortable.,https://www.amazon.com/review/R38P6D4EL31FJ5,True,0.4597222222222222,2025-02-17,"soft, nice purple color, that is a good color for me. the length with elastic on bottom of attached sleeves these are sleeves that do not have a seam around the armhole, this is a style to love - as there is no restriction for arm movement, so it is very comfortable to me. i wanted a top that could still fit under a jacket without too much fabric - this is fine. polyester viscose so it will be warm probably will not shrink. fits good for l size",89
7235,13,B0CP3MWJVH,4.0,R3KZW23JDSLL84,3,Cute and comfortable,https://www.amazon.com/review/R3KZW23JDSLL84,True,0.45,2024-12-10,this is a cute shirt. versatile. dress up or down. softcotton. fits and washes well,15
7236,6,B0CP3MWJVH,5.0,R20R0Z7W31HWMJ,4,Perfect for every occasion!,https://www.amazon.com/review/R20R0Z7W31HWMJ,True,0.2509090909090909,2025-02-02,love these tops. they are so soft and fit true to size. can be casual or dressy depending on your accessories. have gotten numerous compliments. have ordered in multiple colors as they are so pretty. lightweight for warmer weather or perfect to pair with a sweater if cooler. highly recommend!,50
7237,6,B0CP3MWJVH,3.0,RSLTRSL57AEY8,5,It looks better in the image..,https://www.amazon.com/review/RSLTRSL57AEY8,True,0.5666666666666668,2025-01-08,"i really liked the color of this top and thought the sleeves were cute. however, it looked better in the photo than on me anyway, and the elastic in the sleeves irritated my skin after a while. the fabric is nice and doesn't wrinkle too much so it was good for that while traveling.",54
7238,0,B0CP3MWJVH,5.0,R7NZY09QXB7SO,6,Color is brighter than it looks online,https://www.amazon.com/review/R7NZY09QXB7SO,True,0.36,2025-03-03,"this shirt is really comfortable and cute. the color was brighter than shown but i like the color better. fits loosly. i will get another in a different color and size down, but im keeping it.",36
7239,4,B0CP3MWJVH,5.0,R1KKZ12L8C51Y0,7,Comfortable,https://www.amazon.com/review/R1KKZ12L8C51Y0,True,0.3083333333333333,2025-02-18,super cute and comfortable. well made. does run a bit big.,11
7240,6,B0CP3MWJVH,4.0,R3RHTK9XRA8425,8,It’s kinda cute on.,https://www.amazon.com/review/R3RHTK9XRA8425,True,0.1818181818181818,2025-01-08,"this shirt was just a so so for me. the sleeves are cute, if you bunch them up. the tee shirt is plain though. it certainly didnt wow me, but its cute enough that ill actually wear this shirt. its comfortable, like a tee, and the length almost covers my butt. i havent washed it yet, so not sure how it does. its just ok.",65
